"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","ProcessName","MainWindowHandle","MainWindowTitle","Responding","Site","Container"
"svchost","1","292","2203489710080","26320896","4100096","14424","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k ClipboardSvcGroup -p -s cbdhsvc",,"Microsoft Corporation","2.453125","10.0.26100.1 (WinBuild.160101.0800)","10.0.26100.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5108","8",,"False","2/6/2026 8:18:42 AM",,"10116",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","14424","14424","4100096","4100096","201312","201312","4550656","4550656","26701824","26701824","2203490234368","172011520","True","Normal","4100096","4100096","4095","1",,"System.Diagnostics.ProcessThreadCollection","292","2203489710080","171487232","False",,,,"26320896","26320896",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:01.6250000","00:00:02.4531250","00:00:00.8281250","svchost","0","","True",,
"svchost","1","267","2203480215552","25182208","4071424","15512","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k UdkSvcGroup -s UdkUserSvc",,"Microsoft Corporation","0.734375","10.0.26100.1 (WinBuild.160101.0800)","10.0.26100.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5852","8",,"False","2/6/2026 8:18:43 AM",,"10468",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","15512","15512","4071424","4071424","228064","228064","6840320","6840320","32620544","32620544","2203495772160","177549312","True","Normal","4071424","4071424","4095","1",,"System.Diagnostics.ProcessThreadCollection","267","2203480215552","161992704","False",,,,"25182208","25182208",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.3437500","00:00:00.7343750","00:00:00.3906250","svchost","0","","True",,
"svchost","0","220","2203429720064","11280384","2981888","15944",,,,,,,,,,"Process",,,"8",,,,,"10748",".",,,,"15944","15944","2981888","2981888","96280","96280","3403776","3403776","11456512","11456512","2203434962944","116740096",,,"2981888","2981888",,"0",,"System.Diagnostics.ProcessThreadCollection","220","2203429720064","111497216","False",,,,"11280384","11280384",,,,,,"svchost","0","","True",,
"svchost","0","337","2203446337536","29081600","4268032","18064",,,,,,,,,,"Process",,,"8",,,,,"11420",".",,,,"18064","18064","4268032","4268032","158952","158952","5529600","5529600","30138368","30138368","2203456032768","137809920",,,"4268032","4268032",,"0",,"System.Diagnostics.ProcessThreadCollection","337","2203446337536","128114688","False",,,,"29081600","29081600",,,,,,"svchost","0","","True",,
"svchost","0","303","2203421462528","13377536","3309568","18560",,,,,,,,,,"Process",,,"8",,,,,"12888",".",,,,"18560","18560","3309568","3309568","104488","104488","3538944","3538944","13524992","13524992","2203427803136","109580288",,,"3309568","3309568",,"0",,"System.Diagnostics.ProcessThreadCollection","303","2203421462528","103239680","False",,,,"13377536","13377536",,,,,,"svchost","0","","True",,
"svchost","0","157","2203411296256","10276864","1880064","43016",,,,,,,,,,"Process",,,"8",,,,,"13112",".",,,,"43016","43016","1880064","1880064","86896","86896","2220032","2220032","10358784","10358784","2203416543232","98320384",,,"1880064","1880064",,"0",,"System.Diagnostics.ProcessThreadCollection","157","2203411296256","93073408","False",,,,"10276864","10276864",,,,,,"svchost","0","","True",,
"svchost","0","260","2203423723520","18051072","6852608","12992",,,,,,,,,,"Process",,,"8",,,,,"14092",".",,,,"12992","12992","6852608","6852608","107904","107904","7675904","7675904","18944000","18944000","2203440226304","122003456",,,"6852608","6852608",,"0",,"System.Diagnostics.ProcessThreadCollection","260","2203423723520","105500672","False",,,,"18051072","18051072",,,,,,"svchost","0","","True",,
"svchost","0","463","2203444580352","19341312","4206592","26272",,,,,,,,,,"Process",,,"8",,,,,"15116",".",,,,"26272","26272","4206592","4206592","164872","164872","4583424","4583424","19431424","19431424","2203449315328","131092480",,,"4206592","4206592",,"0",,"System.Diagnostics.ProcessThreadCollection","463","2203444580352","126357504","False",,,,"19341312","19341312",,,,,,"svchost","0","","True",,
"svchost","0","614","2203805208576","34652160","13107200","36528",,,,,,,,,,"Process",,,"8",,,,,"15128",".",,,,"36528","36528","13107200","13107200","243176","243176","21647360","21647360","37953536","37953536","2203820175360","501952512",,,"13107200","13107200",,"0",,"System.Diagnostics.ProcessThreadCollection","614","2203805208576","486985728","False",,,,"34652160","34652160",,,,,,"svchost","0","","True",,
"svchost","0","459","2203534970880","21700608","7405568","14208",,,,,,,,,,"Process",,,"13",,,,,"17548",".",,,,"14208","14208","7405568","7405568","209624","209624","105054208","105054208","26554368","26554368","2203599945728","281722880",,,"7405568","7405568",,"0",,"System.Diagnostics.ProcessThreadCollection","459","2203534970880","216748032","False",,,,"21700608","21700608",,,,,,"svchost","0","","True",,
"svchost","0","182","2203413225472","10760192","2179072","10408",,,,,,,,,,"Process",,,"8",,,,,"17564",".",,,,"10408","10408","2179072","2179072","89160","89160","3272704","3272704","13783040","13783040","2203433115648","114892800",,,"2179072","2179072",,"0",,"System.Diagnostics.ProcessThreadCollection","182","2203413225472","95002624","False",,,,"10760192","10760192",,,,,,"svchost","0","","True",,
"svchost","0","491","2203478863872","35192832","8372224","21184",,,,,,,,,,"Process",,,"8",,,,,"17756",".",,,,"21184","21184","8372224","8372224","201808","201808","12599296","12599296","47333376","47333376","2203507302400","189079552",,,"8372224","8372224",,"0",,"System.Diagnostics.ProcessThreadCollection","491","2203478863872","160641024","False",,,,"35192832","35192832",,,,,,"svchost","0","","True",,
"svchost","0","492","2203508854784","30535680","8400896","23400",,,,,,,,,,"Process",,,"8",,,,,"18420",".",,,,"23400","23400","8400896","8400896","177232","177232","42364928","42364928","65044480","65044480","2203517284352","199061504",,,"8400896","8400896",,"0",,"System.Diagnostics.ProcessThreadCollection","492","2203508854784","190631936","False",,,,"30535680","30535680",,,,,,"svchost","0","","True",,
"svchost","0","250","2203429449728","16261120","3522560","13784",,,,,,,,,,"Process",,,"8",,,,,"19032",".",,,,"13784","13784","3522560","3522560","116912","116912","7454720","7454720","20594688","20594688","2203442601984","124379136",,,"3522560","3522560",,"0",,"System.Diagnostics.ProcessThreadCollection","250","2203429449728","111226880","False",,,,"16261120","16261120",,,,,,"svchost","0","","True",,
"svchost","1","269","2203445473280","17240064","3137536","13736","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup",,"Microsoft Corporation","1.203125","10.0.26100.1 (WinBuild.160101.0800)","10.0.26100.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6060","8",,"False","2/6/2026 8:20:33 AM",,"19172",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","13736","13736","3137536","3137536","166080","166080","3686400","3686400","17580032","17580032","2203449151488","130928640","True","Normal","3137536","3137536","4095","1",,"System.Diagnostics.ProcessThreadCollection","269","2203445473280","127250432","False",,,,"17240064","17240064",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.6093750","00:00:01.2031250","00:00:00.5937500","svchost","0","","True",,
"svchost","0","263","2203442212864","17465344","3850240","15280",,,,,,,,,,"Process",,,"8",,,,,"19260",".",,,,"15280","15280","3850240","3850240","112120","112120","4759552","4759552","22884352","22884352","2203454111744","135888896",,,"3850240","3850240",,"0",,"System.Diagnostics.ProcessThreadCollection","263","2203442212864","123990016","False",,,,"17465344","17465344",,,,,,"svchost","0","","True",,
"svchost","0","183","2203435331584","19128320","6582272","11704",,,,,,,,,,"Process",,,"8",,,,,"23656",".",,,,"11704","11704","6582272","6582272","93392","93392","10694656","10694656","23154688","23154688","2203435429888","117207040",,,"6582272","6582272",,"0",,"System.Diagnostics.ProcessThreadCollection","183","2203435331584","117108736","False",,,,"19128320","19128320",,,,,,"svchost","0","","True",,
"svchost","0","134","2203406368768","9293824","1683456","8848",,,,,,,,,,"Process",,,"8",,,,,"24288",".",,,,"8848","8848","1683456","1683456","74648","74648","2019328","2019328","9404416","9404416","2203410563072","92340224",,,"1683456","1683456",,"0",,"System.Diagnostics.ProcessThreadCollection","134","2203406368768","88145920","False",,,,"9293824","9293824",,,,,,"svchost","0","","True",,
"svchost","0","137","2203408494592","11288576","3358720","9256",,,,,,,,,,"Process",,,"8",,,,,"25152",".",,,,"9256","9256","3358720","3358720","73808","73808","3624960","3624960","11403264","11403264","2203410972672","92749824",,,"3358720","3358720",,"0",,"System.Diagnostics.ProcessThreadCollection","137","2203408494592","90271744","False",,,,"11288576","11288576",,,,,,"svchost","0","","True",,
"svchost","0","196","2203975233536","15056896","7323648","16056",,,,,,,,,,"Process",,,"8",,,,,"26080",".",,,,"16056","16056","7323648","7323648","105584","105584","7720960","7720960","15097856","15097856","2203981996032","663773184",,,"7323648","7323648",,"0",,"System.Diagnostics.ProcessThreadCollection","196","2203975233536","657010688","False",,,,"15056896","15056896",,,,,,"svchost","0","","True",,
"svchost","0","120","2203401801728","9064448","1363968","7760",,,,,,,,,,"Process",,,"8",,,,,"27428",".",,,,"7760","7760","1363968","1363968","67616","67616","1835008","1835008","9129984","9129984","2203409141760","90918912",,,"1363968","1363968",,"0",,"System.Diagnostics.ProcessThreadCollection","120","2203401801728","83578880","False",,,,"9064448","9064448",,,,,,"svchost","0","","True",,
"System","0","6628","4583424","172032","40960","272",,,,,,,,,,"Process",,,"8",,,,,"4",".",,,,"272","272","40960","40960","0","0","647168","647168","307519488","307519488","2199027838976","4583424",,,"40960","40960",,"0",,"System.Diagnostics.ProcessThreadCollection","6628","4583424","4583424","False",,,,"172032","172032",,,,,,"System","0","","True",,
"SystemSettings","1","1500","2204183379968","1929216","86433792","70840","C:\Windows\ImmersiveControlPanel\SystemSettings.exe","""C:\Windows\ImmersiveControlPanel\SystemSettings.exe"" -ServerName:microsoft.windows.immersivecontrolpanel",,"Microsoft Corporation","1.53125","10.0.26100.7705 (WinBuild.160101.0800)","10.0.26100.7705","Settings","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4508","8",,"False","2/7/2026 12:23:25 PM",,"26984",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","70840","70840","86433792","86433792","2040280","2040280","111579136","111579136","209141760","209141760","2207482949632","-130240512","True","Normal","86433792","86433792","4095","1",,"System.Diagnostics.ProcessThreadCollection","1500","2204183379968","865157120","False",,,,"1929216","1929216",,"System.Diagnostics.ProcessModule (SystemSettings.exe)","00:00:00.7031250","00:00:01.5312500","00:00:00.8281250","SystemSettings","461350","Settings","False",,
"taskhostw","1","342","2203727691776","26038272","9412608","40632","C:\WINDOWS\system32\taskhostw.exe","taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E}",,"Microsoft Corporation","5.703125","10.0.26100.1 (WinBuild.160101.0800)","10.0.26100.1","Host Process for Windows Tasks","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6200","8",,"False","2/6/2026 8:18:41 AM",,"8208",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","40632","40632","9412608","9412608","202432","202432","11370496","11370496","27914240","27914240","2203733536768","415313920","True","Normal","9412608","9412608","4095","1",,"System.Diagnostics.ProcessThreadCollection","342","2203727691776","409468928","False",,,,"26038272","26038272",,"System.Diagnostics.ProcessModule (taskhostw.exe)","00:00:02.9687500","00:00:05.7031250","00:00:02.7343750","taskhostw","0","","True",,
"TextInputHost","1","926","2203883536384","104808448","51093504","37600","C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe","""C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe"" -ServerName:InputApp.AppXk0k6mrh4r2q0ct33a9wgbez0x7v9cz5y.mca",,"Microsoft Corporation","17.046875","2125.34001.10.0","2125.34001.10.0","","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5212","13",,"False","2/6/2026 8:18:52 AM",,"9264",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","37600","37600","51093504","51093504","954936","954936","54104064","54104064","108146688","108146688","2203916541952","598319104","True","High","51093504","51093504","4095","1",,"System.Diagnostics.ProcessThreadCollection","926","2203883536384","565313536","False",,,,"104808448","104808448",,"System.Diagnostics.ProcessModule (TextInputHost.exe)","00:00:07.5156250","00:00:17.0468750","00:00:09.5312500","TextInputHost","394098","Windows Input Experience","True",,
"UnInstDaemon","1","560","244592640","43089920","29200384","33680","C:\Users\StevePaylor\AppData\Local\Temp\bwp35981c73-55c0-4f25-8a80-08beb8fbda69\UnInstDaemon.exe","""C:\Users\StevePaylor\AppData\Local\Temp\bwp35981c73-55c0-4f25-8a80-08beb8fbda69\UnInstDaemon.exe"" ","System.Diagnostics.Process (explorer)","Microsoft Corp.","490.140625","1.1.440.0","1.1.440.0","UnInstDaemon","UnInstDaemon","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5916","8",,"False","2/6/2026 8:20:31 AM",,"18812",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","33680","33680","29200384","29200384","395712","395712","30253056","30253056","43900928","43900928","253767680","253767680","True","Normal","29200384","29200384","4095","1",,"System.Diagnostics.ProcessThreadCollection","560","244592640","244592640","False",,,,"43089920","43089920",,"System.Diagnostics.ProcessModule (UnInstDaemon.exe)","00:04:45.7031250","00:08:10.1406250","00:03:24.4375000","UnInstDaemon","0","","True",,
"unsecapp","0","148","2203397988352","11489280","2375680","10480",,,,,,,,,,"Process",,,"8",,,,,"6708",".",,,,"10480","10480","2375680","2375680","81320","81320","4247552","4247552","17719296","17719296","2203402182656","83959808",,,"2375680","2375680",,"0",,"System.Diagnostics.ProcessThreadCollection","148","2203397988352","79765504","False",,,,"11489280","11489280",,,,,,"unsecapp","0","","True",,
"unsecapp","1","124","2203411054592","10678272","1753088","9256",,,,,"0.328125",,,,,"Process",,,"8",,"False","2/6/2026 8:18:41 AM",,"8128",".",,,,"9256","9256","1753088","1753088","113000","113000","1830912","1830912","10698752","10698752","2203417346048","99123200",,,"1753088","1753088",,"1",,"System.Diagnostics.ProcessThreadCollection","124","2203411054592","92831744","False",,,,"10678272","10678272",,,"00:00:00.1250000","00:00:00.3281250","00:00:00.2031250","unsecapp","0","","True",,
"unsecapp","1","129","2203411054592","10162176","1552384","9256","C:\WINDOWS\system32\wbem\unsecapp.exe","C:\WINDOWS\system32\wbem\unsecapp.exe -Embedding",,"Microsoft Corporation","0.0625","10.0.26100.7705 (WinBuild.160101.0800)","10.0.26100.7705","Sink to receive asynchronous callbacks for WMI client application","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5100","8",,"False","2/7/2026 5:54:26 PM",,"20020",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","9256","9256","1552384","1552384","113672","113672","1708032","1708032","10182656","10182656","2203416297472","98074624","True","Normal","1552384","1552384","4095","1",,"System.Diagnostics.ProcessThreadCollection","129","2203411054592","92831744","False",,,,"10162176","10162176",,"System.Diagnostics.ProcessModule (unsecapp.exe)","00:00:00.0312500","00:00:00.0625000","00:00:00.0312500","unsecapp","0","","True",,
